progname,probsize,OMP_NUM_THREADS,OMP_PROC_BIND,OMP_PLACES,OMP_SCHEDULE,xtime,stddev
bt_nas,lrgprob,120,close,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,120,close,sockets,"static,64",4014.5499999999997,7.707613119507348
bt_nas,lrgprob,120,close,sockets,"static,8",1645.71,0.060827625302926874
bt_nas,lrgprob,120,close,threads,"dynamic,1",947.6733333333333,7.910210700944286
bt_nas,lrgprob,120,close,threads,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"dynamic,32",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"dynamic,64",6654.096666666667,3731.004871081427
bt_nas,lrgprob,120,close,threads,"dynamic,8",1844.4166666666667,5.164923361806254
bt_nas,lrgprob,120,close,threads,"guided,1",954.36,1.429160592795665
bt_nas,lrgprob,120,close,threads,"guided,128",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"guided,32",5005.07,874.806901378813
bt_nas,lrgprob,120,close,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"guided,64",6571.040000000001,3587.146504507448
bt_nas,lrgprob,120,close,threads,"guided,8",1847.5166666666667,22.37020637663702
bt_nas,lrgprob,120,close,threads,static,1071.3733333333332,2.651515290043154
bt_nas,lrgprob,120,close,threads,"static,1",1101.6966666666667,2.67526322692431
bt_nas,lrgprob,120,close,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"static,32",5030.09,918.1428125841865
bt_nas,lrgprob,120,close,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,120,close,threads,"static,64",6836.176666666666,4046.376682123568
bt_nas,lrgprob,120,close,threads,"static,8",1816.5766666666668,3.6116524380583694
bt_nas,lrgprob,120,spread,cores,"dynamic,1",910.2866666666667,2.745620755554906
bt_nas,lrgprob,120,spread,cores,"dynamic,128",7237.096666666667,4740.790491894083
bt_nas,lrgprob,120,spread,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"dynamic,32",5280.256666666667,675.7492230356862
bt_nas,lrgprob,120,spread,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"dynamic,8",1809.5666666666666,18.21772854483611
bt_nas,lrgprob,120,spread,cores,"guided,1",902.1333333333333,7.283229594989647
bt_nas,lrgprob,120,spread,cores,"guided,128",7088.776666666668,4483.892716115466
bt_nas,lrgprob,120,spread,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"guided,32",5245.336666666667,645.5875153945696
bt_nas,lrgprob,120,spread,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"guided,64",6188.873333333334,2925.214420881542
bt_nas,lrgprob,120,spread,cores,"guided,8",1833.7366666666667,9.620755341101484
bt_nas,lrgprob,120,spread,cores,static,1023.0766666666667,5.178728930281353
bt_nas,lrgprob,120,spread,cores,"static,1",1069.3266666666666,3.775398433719685
bt_nas,lrgprob,120,spread,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"static,32",5462.329999999999,833.4064558785226
bt_nas,lrgprob,120,spread,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,120,spread,cores,"static,64",6855.816666666667,4080.3941599842206
bt_nas,lrgprob,120,spread,cores,"static,8",1789.4733333333334,5.132780273237178
bt_nas,lrgprob,120,spread,sockets,"dynamic,1",896.73,10.939341844919186
bt_nas,lrgprob,120,spread,sockets,"dynamic,128",6616.136666666666,1832.8913847343308
bt_nas,lrgprob,120,spread,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,120,spread,sockets,"dynamic,32",2453.3799999999997,15.327762393774147
bt_nas,lrgprob,120,spread,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,120,spread,sockets,"dynamic,64",4157.626666666667,18.901241581793638
bt_nas,lrgprob,120,spread,sockets,"dynamic,8",1698.54,21.010861476864772
bt_nas,lrgprob,120,spread,sockets,"guided,1",905.1833333333334,3.9771891246624436
bt_nas,lrgprob,120,spread,sockets,"guided,128",5549.006666666667,1816.9328441451362
bt_nas,lrgprob,120,spread,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,120,spread,sockets,"guided,32",2462.7066666666665,23.14471285916799
bt_nas,lrgprob,120,spread,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,120,spread,sockets,"guided,64",4135.986666666667,25.07615866382522
bt_nas,lrgprob,120,spread,sockets,"guided,8",1693.3999999999999,23.838022149498933
bt_nas,lrgprob,120,spread,sockets,static,959.7166666666667,3.198348532185482
bt_nas,lrgprob,120,spread,sockets,"static,1",1025.3633333333335,7.502761713751358
bt_nas,lrgprob,120,spread,sockets,"static,128",5526.19,1777.413218219106
bt_nas,lrgprob,120,spread,sockets,"static,256",4500.0,0.0
bt_nas,lrgprob,120,spread,sockets,"static,32",2240.33,1.454544602272825
bt_nas,lrgprob,120,spread,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,120,spread,sockets,"static,64",4006.7966666666666,7.401637206276395
bt_nas,lrgprob,120,spread,sockets,"static,8",1647.9433333333334,12.479204034446042
bt_nas,lrgprob,120,spread,threads,"dynamic,1",909.1999999999999,2.9613679271579483
bt_nas,lrgprob,120,spread,threads,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"dynamic,32",5289.083333333333,685.7605378215735
bt_nas,lrgprob,120,spread,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"dynamic,8",1813.92,13.528503243153057
bt_nas,lrgprob,120,spread,threads,"guided,1",903.0266666666666,3.0398903488996707
bt_nas,lrgprob,120,spread,threads,"guided,128",7154.813333333334,4598.271577944624
bt_nas,lrgprob,120,spread,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"guided,32",5240.866666666667,641.7178533696358
bt_nas,lrgprob,120,spread,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"guided,64",6033.18,2655.545657148452
bt_nas,lrgprob,120,spread,threads,"guided,8",1783.7533333333333,23.00693880839723
bt_nas,lrgprob,120,spread,threads,static,1022.8633333333333,2.887669186962569
bt_nas,lrgprob,120,spread,threads,"static,1",1069.68,4.03795740443114
bt_nas,lrgprob,120,spread,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"static,32",5455.156666666667,827.1973636523107
bt_nas,lrgprob,120,spread,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,120,spread,threads,"static,64",6852.883333333334,4075.3134776153515
bt_nas,lrgprob,120,spread,threads,"static,8",1786.1066666666666,4.266723957948599
bt_nas,lrgprob,140,close,cores,"dynamic,1",811.9533333333334,10.712666957080854
bt_nas,lrgprob,140,close,cores,"dynamic,128",7667.78,5486.755907200538
bt_nas,lrgprob,140,close,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"dynamic,32",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"dynamic,64",6380.826666666667,3257.68734689708
bt_nas,lrgprob,140,close,cores,"dynamic,8",1841.93,18.359321882901856
bt_nas,lrgprob,140,close,cores,"guided,1",799.6633333333333,4.559894004616011
bt_nas,lrgprob,140,close,cores,"guided,128",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"guided,32",4972.406666666667,818.2323485009216
bt_nas,lrgprob,140,close,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"guided,64",6478.079999999999,3426.1350614358444
bt_nas,lrgprob,140,close,cores,"guided,8",1811.8433333333332,20.63763875382387
bt_nas,lrgprob,140,close,cores,static,850.8366666666666,5.979710137902448
bt_nas,lrgprob,140,close,cores,"static,1",870.5233333333334,4.206772317743547
bt_nas,lrgprob,140,close,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"static,32",5041.673333333333,938.2057344385261
bt_nas,lrgprob,140,close,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,140,close,cores,"static,64",6837.396666666667,4048.4897841088023
bt_nas,lrgprob,140,close,cores,"static,8",1832.9399999999998,23.0381010502168
bt_nas,lrgprob,140,close,sockets,"dynamic,1",941.8333333333334,9.263500058473232
bt_nas,lrgprob,140,close,sockets,"dynamic,128",5593.966666666667,1894.8058484534324
bt_nas,lrgprob,140,close,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,140,close,sockets,"dynamic,32",2499.7000000000003,30.680210233960302
bt_nas,lrgprob,140,close,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,140,close,sockets,"dynamic,64",4150.11,34.192373418643925
bt_nas,lrgprob,140,close,sockets,"dynamic,8",1711.2933333333333,29.275963405724873
bt_nas,lrgprob,140,close,sockets,"guided,1",944.4499999999999,10.88559139413203
bt_nas,lrgprob,140,close,sockets,"guided,128",6657.706666666666,1868.9621811404675
bt_nas,lrgprob,140,close,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,140,close,sockets,"guided,32",2558.0699999999997,75.59176608599638
bt_nas,lrgprob,140,close,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,140,close,sockets,"guided,64",4166.996666666667,48.85711957671375
bt_nas,lrgprob,140,close,sockets,"guided,8",1746.2133333333334,9.051548670439422
bt_nas,lrgprob,140,close,sockets,static,985.2766666666666,0.9584536156399619
bt_nas,lrgprob,140,close,sockets,"static,1",1020.7199999999999,0.7044856279584593
bt_nas,lrgprob,140,close,sockets,"static,128",6590.403333333333,1810.3424002749682
bt_nas,lrgprob,140,close,sockets,"static,256",4500.0,0.0
bt_nas,lrgprob,140,close,sockets,"static,32",2287.2033333333334,8.523440228765164
bt_nas,lrgprob,140,close,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,140,close,sockets,"static,64",4052.626666666667,3.1544624476023904
bt_nas,lrgprob,140,close,sockets,"static,8",1723.4566666666667,3.716252592778537
bt_nas,lrgprob,140,close,threads,"dynamic,1",842.0633333333334,18.810944509336373
bt_nas,lrgprob,140,close,threads,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"dynamic,32",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"dynamic,64",6562.783333333333,3572.845538339621
bt_nas,lrgprob,140,close,threads,"dynamic,8",1829.243333333333,12.17744773478142
bt_nas,lrgprob,140,close,threads,"guided,1",839.1366666666667,12.482228700569992
bt_nas,lrgprob,140,close,threads,"guided,128",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"guided,32",4975.33,823.2957103617143
bt_nas,lrgprob,140,close,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"guided,64",6569.349999999999,3584.219338642656
bt_nas,lrgprob,140,close,threads,"guided,8",1818.9366666666665,27.957843860593627
bt_nas,lrgprob,140,close,threads,static,850.4433333333333,2.565079595906021
bt_nas,lrgprob,140,close,threads,"static,1",879.7766666666666,2.7786747440701327
bt_nas,lrgprob,140,close,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"static,32",5045.303333333333,944.4930788700005
bt_nas,lrgprob,140,close,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,140,close,threads,"static,64",6844.13,4060.152259546432
bt_nas,lrgprob,140,close,threads,"static,8",1819.37,6.5760094282168975
bt_nas,lrgprob,140,spread,cores,"dynamic,1",809.4033333333333,17.15128080737223
bt_nas,lrgprob,140,spread,cores,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"dynamic,32",5447.45,820.8145514670167
bt_nas,lrgprob,140,spread,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"dynamic,8",1798.3833333333332,3.2035813292834647
bt_nas,lrgprob,140,spread,cores,"guided,1",796.5133333333333,0.7150058274820527
bt_nas,lrgprob,140,spread,cores,"guided,128",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"guided,32",5441.153333333333,815.3164497502382
bt_nas,lrgprob,140,spread,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"guided,64",6436.2733333333335,3353.7237906740816
bt_nas,lrgprob,140,spread,cores,"guided,8",1812.46,13.92823391532468
bt_nas,lrgprob,140,spread,cores,static,851.6566666666668,6.019205373912233
bt_nas,lrgprob,140,spread,cores,"static,1",881.5799999999999,4.741592559467745
bt_nas,lrgprob,140,spread,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"static,32",5585.356666666667,939.9938980830318
bt_nas,lrgprob,140,spread,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,140,spread,cores,"static,64",6848.790000000001,4068.2236163097036
bt_nas,lrgprob,140,spread,cores,"static,8",1818.4366666666667,2.6294739651371226
bt_nas,lrgprob,140,spread,sockets,"dynamic,1",951.7733333333332,17.175233137670464
bt_nas,lrgprob,140,spread,sockets,"dynamic,128",6676.2300000000005,1884.7683124723849
bt_nas,lrgprob,140,spread,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,140,spread,sockets,"dynamic,32",2509.9966666666664,29.606042176105344
bt_nas,lrgprob,140,spread,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,140,spread,sockets,"dynamic,64",4166.926666666666,28.48942318358402
bt_nas,lrgprob,140,spread,sockets,"dynamic,8",1712.6766666666665,12.563010520306511
bt_nas,lrgprob,140,spread,sockets,"guided,1",939.9533333333333,11.740465635286116
bt_nas,lrgprob,140,spread,sockets,"guided,128",5588.6033333333335,1885.5162826221722
bt_nas,lrgprob,140,spread,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,140,spread,sockets,"guided,32",2511.3333333333335,40.770587846305865
bt_nas,lrgprob,140,spread,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,140,spread,sockets,"guided,64",4139.0633333333335,18.8992336705309
bt_nas,lrgprob,140,spread,sockets,"guided,8",1731.5,13.520994785887725
bt_nas,lrgprob,140,spread,sockets,static,981.1899999999999,8.858188302356188
bt_nas,lrgprob,140,spread,sockets,"static,1",1023.8866666666667,2.9902731201904964
bt_nas,lrgprob,140,spread,sockets,"static,128",5541.73,1804.329287768726
bt_nas,lrgprob,140,spread,sockets,"static,256",4500.0,0.0
bt_nas,lrgprob,140,spread,sockets,"static,32",2293.036666666667,2.1459341400271232
bt_nas,lrgprob,140,spread,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,140,spread,sockets,"static,64",4054.2666666666664,4.236299485793352
bt_nas,lrgprob,140,spread,sockets,"static,8",1733.8066666666666,4.979702132992769
bt_nas,lrgprob,140,spread,threads,"dynamic,1",818.4133333333333,11.171411429776184
bt_nas,lrgprob,140,spread,threads,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"dynamic,32",5412.099999999999,790.1061500836454
bt_nas,lrgprob,140,spread,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"dynamic,8",1809.0366666666666,21.8541765649802
bt_nas,lrgprob,140,spread,threads,"guided,1",834.8633333333333,21.153461497668285
bt_nas,lrgprob,140,spread,threads,"guided,128",7537.579999999999,5261.24289205507
bt_nas,lrgprob,140,spread,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"guided,32",5460.453333333334,832.5092565451353
bt_nas,lrgprob,140,spread,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"guided,64",6458.873333333334,3392.868138925139
bt_nas,lrgprob,140,spread,threads,"guided,8",1792.03,5.5929956195226165
bt_nas,lrgprob,140,spread,threads,static,843.8066666666667,1.8869640519451472
bt_nas,lrgprob,140,spread,threads,"static,1",871.4666666666667,5.696440409003939
bt_nas,lrgprob,140,spread,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"static,32",5593.026666666668,946.5940021642506
bt_nas,lrgprob,140,spread,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,140,spread,threads,"static,64",6850.353333333333,4070.9313890722024
bt_nas,lrgprob,140,spread,threads,"static,8",1825.1366666666665,7.835268555278154
bt_nas,lrgprob,160,close,cores,"dynamic,1",901.14,6.737395639265984
bt_nas,lrgprob,160,close,cores,"dynamic,128",7619.983333333334,5403.9696521014375
bt_nas,lrgprob,160,close,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"dynamic,32",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"dynamic,64",6399.41,3289.874624404401
bt_nas,lrgprob,160,close,cores,"dynamic,8",1902.72,7.0358155177633845
bt_nas,lrgprob,160,close,cores,"guided,1",893.0233333333334,4.637912605184964
bt_nas,lrgprob,160,close,cores,"guided,128",6974.293333333332,4285.601766162288
bt_nas,lrgprob,160,close,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"guided,32",4910.783333333334,711.4976042358354
bt_nas,lrgprob,160,close,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"guided,64",6355.290000000001,3213.456542774463
bt_nas,lrgprob,160,close,cores,"guided,8",1936.3266666666666,7.198432699785024
bt_nas,lrgprob,160,close,cores,static,1057.68,6.293591979148194
bt_nas,lrgprob,160,close,cores,"static,1",1085.4333333333334,4.923579321320352
bt_nas,lrgprob,160,close,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"static,32",5467.2733333333335,1675.3665581398395
bt_nas,lrgprob,160,close,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,160,close,cores,"static,64",7746.206666666668,5622.594878535474
bt_nas,lrgprob,160,close,cores,"static,8",2220.8633333333332,6.615695982535572
bt_nas,lrgprob,160,close,sockets,"dynamic,1",893.1,1.7021163297495416
bt_nas,lrgprob,160,close,sockets,"dynamic,128",5564.366666666666,1843.5371445493943
bt_nas,lrgprob,160,close,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,160,close,sockets,"dynamic,32",2602.226666666667,114.50546595395909
bt_nas,lrgprob,160,close,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,160,close,sockets,"dynamic,64",4137.713333333333,65.93475739951818
bt_nas,lrgprob,160,close,sockets,"dynamic,8",1699.1633333333332,3.6550832183869177
bt_nas,lrgprob,160,close,sockets,"guided,1",896.7433333333333,10.151819212994932
bt_nas,lrgprob,160,close,sockets,"guided,128",6618.05,1834.3469699323518
bt_nas,lrgprob,160,close,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,160,close,sockets,"guided,32",2437.0133333333333,18.599855734207516
bt_nas,lrgprob,160,close,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,160,close,sockets,"guided,64",4103.933333333333,29.782043807189222
bt_nas,lrgprob,160,close,sockets,"guided,8",1697.9266666666665,5.452131081818721
bt_nas,lrgprob,160,close,sockets,static,911.0433333333334,6.213246601683704
bt_nas,lrgprob,160,close,sockets,"static,1",945.0,5.920042229579115
bt_nas,lrgprob,160,close,sockets,"static,128",6558.073333333334,1782.346918990053
bt_nas,lrgprob,160,close,sockets,"static,256",4500.0,0.0
bt_nas,lrgprob,160,close,sockets,"static,32",2238.7999999999997,4.985940232293212
bt_nas,lrgprob,160,close,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,160,close,sockets,"static,64",4013.7033333333334,1.8519269244042662
bt_nas,lrgprob,160,close,sockets,"static,8",1676.3366666666668,13.6264497699632
bt_nas,lrgprob,160,close,threads,"dynamic,1",970.4766666666668,6.6919080487805225
bt_nas,lrgprob,160,close,threads,"dynamic,128",7480.540000000001,5162.446713991342
bt_nas,lrgprob,160,close,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"dynamic,32",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"dynamic,64",6000.363333333334,2598.705523146733
bt_nas,lrgprob,160,close,threads,"dynamic,8",1889.6433333333334,10.487656236420658
bt_nas,lrgprob,160,close,threads,"guided,1",970.0733333333334,4.975302335872018
bt_nas,lrgprob,160,close,threads,"guided,128",6949.626666666666,4242.877846242256
bt_nas,lrgprob,160,close,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"guided,32",4930.526666666667,745.6940606799368
bt_nas,lrgprob,160,close,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"guided,64",6288.733333333334,3098.1770145253704
bt_nas,lrgprob,160,close,threads,"guided,8",1892.9233333333334,13.810348776672226
bt_nas,lrgprob,160,close,threads,static,1065.2666666666667,5.717537348660923
bt_nas,lrgprob,160,close,threads,"static,1",1104.2866666666666,3.6377236471911427
bt_nas,lrgprob,160,close,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"static,32",5590.16,1888.2125083792869
bt_nas,lrgprob,160,close,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"static,64",4500.0,0.0
bt_nas,lrgprob,160,close,threads,"static,8",2265.4666666666667,2.948123697088083
bt_nas,lrgprob,160,spread,cores,"dynamic,1",898.8133333333334,6.599161562905827
bt_nas,lrgprob,160,spread,cores,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"dynamic,32",5389.96,770.84689322848
bt_nas,lrgprob,160,spread,cores,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"dynamic,8",1893.24,17.525863744763065
bt_nas,lrgprob,160,spread,cores,"guided,1",894.5799999999999,6.0683688088316154
bt_nas,lrgprob,160,spread,cores,"guided,128",7631.263333333333,5423.507185210815
bt_nas,lrgprob,160,spread,cores,"guided,256",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"guided,32",5389.46,770.9968033656172
bt_nas,lrgprob,160,spread,cores,"guided,512",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"guided,64",6304.703333333334,3125.837865922245
bt_nas,lrgprob,160,spread,cores,"guided,8",1884.7366666666667,4.691868852955403
bt_nas,lrgprob,160,spread,cores,static,1056.6499999999999,1.8013328398715909
bt_nas,lrgprob,160,spread,cores,"static,1",1080.0833333333333,3.8901199638743287
bt_nas,lrgprob,160,spread,cores,"static,128",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"static,256",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"static,32",5464.266666666666,1670.1588587117492
bt_nas,lrgprob,160,spread,cores,"static,512",4500.0,0.0
bt_nas,lrgprob,160,spread,cores,"static,64",7749.696666666667,5628.639735853889
bt_nas,lrgprob,160,spread,cores,"static,8",2221.2433333333333,3.1481634858014313
bt_nas,lrgprob,160,spread,sockets,"dynamic,1",903.5366666666667,3.1065790402520994
bt_nas,lrgprob,160,spread,sockets,"dynamic,128",6646.043333333334,1858.534756584696
bt_nas,lrgprob,160,spread,sockets,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,160,spread,sockets,"dynamic,32",2449.7000000000003,27.716906393030246
bt_nas,lrgprob,160,spread,sockets,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,160,spread,sockets,"dynamic,64",4149.3,62.79190154789088
bt_nas,lrgprob,160,spread,sockets,"dynamic,8",1694.0266666666666,34.78128280172162
bt_nas,lrgprob,160,spread,sockets,"guided,1",895.18,4.257933771208769
bt_nas,lrgprob,160,spread,sockets,"guided,128",5575.28,1862.4395923626623
bt_nas,lrgprob,160,spread,sockets,"guided,256",4500.0,0.0
bt_nas,lrgprob,160,spread,sockets,"guided,32",2460.81,31.467627810179962
bt_nas,lrgprob,160,spread,sockets,"guided,512",4500.0,0.0
bt_nas,lrgprob,160,spread,sockets,"guided,64",4068.286666666667,16.387056884423455
bt_nas,lrgprob,160,spread,sockets,"guided,8",1681.6966666666667,23.41259561290319
bt_nas,lrgprob,160,spread,sockets,static,906.0233333333334,0.41501004003915776
bt_nas,lrgprob,160,spread,sockets,"static,1",943.98,2.580058138879861
bt_nas,lrgprob,160,spread,sockets,"static,128",5529.31,1782.8172167387213
bt_nas,lrgprob,160,spread,sockets,"static,256",4500.0,0.0
bt_nas,lrgprob,160,spread,sockets,"static,32",2240.8133333333335,2.3753385723583205
bt_nas,lrgprob,160,spread,sockets,"static,512",4500.0,0.0
bt_nas,lrgprob,160,spread,sockets,"static,64",4011.543333333333,1.2225519757185548
bt_nas,lrgprob,160,spread,sockets,"static,8",1661.0533333333333,17.595028653950223
bt_nas,lrgprob,160,spread,threads,"dynamic,1",969.1999999999999,6.8894774838154405
bt_nas,lrgprob,160,spread,threads,"dynamic,128",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"dynamic,256",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"dynamic,32",5303.2,695.5933536197707
bt_nas,lrgprob,160,spread,threads,"dynamic,512",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"dynamic,64",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"dynamic,8",1890.0733333333335,11.02461941897927
bt_nas,lrgprob,160,spread,threads,"guided,1",966.8766666666667,2.791510940930303
bt_nas,lrgprob,160,spread,threads,"guided,128",7536.95,5260.151700046302
bt_nas,lrgprob,160,spread,threads,"guided,256",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"guided,32",5277.613333333334,673.5686026926534
bt_nas,lrgprob,160,spread,threads,"guided,512",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"guided,64",5979.546666666666,2562.64999883584
bt_nas,lrgprob,160,spread,threads,"guided,8",1882.9800000000002,19.6500076335863
bt_nas,lrgprob,160,spread,threads,static,1059.58,2.5157305102096736
bt_nas,lrgprob,160,spread,threads,"static,1",1097.0166666666667,0.8544783984005884
bt_nas,lrgprob,160,spread,threads,"static,128",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"static,256",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"static,32",5593.420000000001,1893.858994011962
bt_nas,lrgprob,160,spread,threads,"static,512",4500.0,0.0
bt_nas,lrgprob,160,spread,threads,"static,64",4500.0,0.0
